Name,Username,Url,Followers,Following,Tweets,Bio,Can_DM,Location,Joined_X,Translator,Likes,BlueTick,DefaultPic,RawScore,TotalScore
,,2068,4582,8146,100
False,Global,2022,4582,8146,100
OGSayNoMore,https://x.com/OGSayNoMore,56,159,205,100
OkeyFIfeanyi1,https://x.com/OkeyFIfeanyi1,168,361,90,100
slimmyfitt1,https://x.com/slimmyfitt1,1137,2332,1016,1129
,,1137,2332,1016,100
True,Nigeria,2021,2332,1016,100
glassdigitala,https://x.com/glassdigitala,575,568,7491,100
SamuelM50031361,https://x.com/SamuelM50031361,738,1129,6526,100
simply_Sa_Rah,https://x.com/simply_Sa_Rah,735,2506,5072,94
chimmybanton,https://x.com/chimmybanton,1314,2340,5109,5677
False,,2015,2340,5109,100
TEGGA_milano,https://x.com/TEGGA_milano,1156,1732,10256,11396
,,1156,1732,10256,100
,,1156,1732,10256,100
,,1156,1732,10256,100
,,30,30,30,28
,,30,30,30,94
,,30,30,30,94
,,1,1,1,-10
,,1,1,1,89
True,Biden's office,2022,1,1,89
moflavore,https://x.com/moflavore,1124,1806,2313,100
IjawBoi_,https://x.com/IjawBoi_,311,270,494,100
maka81731824042,https://x.com/maka81731824042,411,1362,473,94
UmaAmogu,https://x.com/UmaAmogu,474,755,477,94
MatthewOnos2,https://x.com/MatthewOnos2,2012,1,5586,100
oumar_ai,https://x.com/oumar_ai,1122,2356,5081,100
chefjaykitchen,https://x.com/chefjaykitchen,3725,3436,10495,100
EmanuelKim81277,https://x.com/EmanuelKim81277,607,620,251,100
lynnnah6,https://x.com/lynnnah6,470,469,7,89
Amaniwest5,https://x.com/Amaniwest5,1281,3046,13874,89
vjbhopal,https://x.com/vjbhopal,4337,4574,8077,100
Eda_starlight,https://x.com/Eda_starlight,1866,1643,9061,94
obi_donald22,https://x.com/obi_donald22,4995,2110,2012,100
TheEMambo,https://x.com/TheEMambo,2180,2093,3436,100
arturoomukeh,https://x.com/arturoomukeh,68,317,94,99
,,68,317,94,94
,,68,317,94,94
False,"Ruiru,68,317,94,94
jnjenga75,https://x.com/jnjenga75,307,284,127,100
mwarabustingy,https://x.com/mwarabustingy,1249,918,7387,100
Johnsnigg,https://x.com/Johnsnigg,1692,2029,114,100
iamkiplah,https://x.com/iamkiplah,2069,2342,600,100
dominic82changz,https://x.com/dominic82changz,911,1758,278,309
,,911,1758,278,100
False,Kenya♥️,2022,1758,278,100
mrjohn1206,https://x.com/mrjohn1206,2013,4494,3714,4127
,,2013,4494,3714,100
,,2013,4494,3714,100
,,2013,4494,3714,100
True,Nigeria,2022,4494,3714,100
Xniper255,https://x.com/Xniper255,2774,2429,27667,100
vicorok2017,https://x.com/vicorok2017,254,877,1134,94
humbleval1347,https://x.com/humbleval1347,847,3213,1973,94
obiekwe32947133,https://x.com/obiekwe32947133,987,896,6979,94
hestans4,https://x.com/hestans4,29,71,3,89
ifeanyiachusim9,https://x.com/ifeanyiachusim9,3184,4589,2702,94
OkeyUzoigwe,https://x.com/OkeyUzoigwe,685,1435,158,100
shamaimaliakber,https://x.com/shamaimaliakber,5084,4857,26,94
EbubeohaC,https://x.com/EbubeohaC,300,764,2327,100
cityfurniture00,https://x.com/cityfurniture00,152,500,123,94
arrie_xia,https://x.com/arrie_xia,232,202,9,89
muganemutua,https://x.com/muganemutua,1718,1844,9193,10215
False,planet Earth. ,2013,1844,9193,100
RealOdesh,https://x.com/RealOdesh,8802,2842,155599,172902
,,8802,2842,155599,100
True,Aluta 🌱🌿  🇰🇪,2019,2842,155599,100
City_Trader_,https://x.com/City_Trader_,1869,1863,14418,100
survivor_jungle,https://x.com/survivor_jungle,1560,2093,3063,3404
,,1560,2093,3063,100
False,"Juja,1560,2093,3063,100
nkosgei4,https://x.com/nkosgei4,416,1850,317,94
moreka_loco,https://x.com/moreka_loco,49,125,32,94
AtuheP61118,https://x.com/AtuheP61118,396,730,509,100
,,396,730,509,100
 WhatsApp 0774890767",False,396,730,509,100
oscarhames,https://x.com/oscarhames,1041,3075,1895,100
victor_kimchong,https://x.com/victor_kimchong,27,117,104,94
Edoziezebuiron,https://x.com/Edoziezebuiron,1358,1783,2453,100
Teazer_97,https://x.com/Teazer_97,1095,819,6994,89
bnrushx,https://x.com/bnrushx,1215,931,3874,100
chidokwe_jnr,https://x.com/chidokwe_jnr,2252,2960,2171,100
TrendCruise,https://x.com/TrendCruise,1516,3383,7036,7818
,,1516,3383,7036,100
,,1516,3383,7036,100
,,1516,3383,7036,100
False,,2023,3383,7036,100
PiKenya254,https://x.com/PiKenya254,2605,1888,11864,13183
,,2605,1888,11864,100
,,2605,1888,11864,100
,,2605,1888,11864,100
True,Earth,2022,1888,11864,100
kemsfm,https://x.com/kemsfm,826,902,1836,2040
,,826,902,1836,100
True,,2021,902,1836,100
Richlass,https://x.com/Richlass,286,274,3240,100
zapatoscaveske,https://x.com/zapatoscaveske,258,356,1088,100
opeyemi1138136,https://x.com/opeyemi1138136,36,245,5,83
jessy_godwin,https://x.com/jessy_godwin,58,339,298,94
AMoCodeNG,https://x.com/AMoCodeNG,543,1775,34210,38009
False,Lagos,2015,1775,34210,100
Alvanobexndu01,https://x.com/Alvanobexndu01,2000,4779,1241,100
nnukwu_mazi,https://x.com/nnukwu_mazi,615,1875,1374,1521
,,615,1875,1374,94
True,"Lagos,615,1875,1374,94
BasmaFor64191,https://x.com/BasmaFor64191,475,1447,118,89
YBombler10364,https://x.com/YBombler10364,16,43,0,89
EchoiAlex,https://x.com/EchoiAlex,143,1187,2171,94
shaheaed,https://x.com/shaheaed,33,280,723,94
iamfafalay,https://x.com/iamfafalay,363,373,144,160
,,363,373,144,100
,,363,373,144,100
,,363,373,144,100
,,363,373,144,100
,,363,373,144,100
True,"Benue,363,373,144,100
ArinolaOmotanwa,https://x.com/ArinolaOmotanwa,11,76,5,83
BKilavibes70161,https://x.com/BKilavibes70161,9,57,66,94
IamPopsii_,https://x.com/IamPopsii_,98,158,3176,89
oyinnn_a,https://x.com/oyinnn_a,324,869,800,94
IsaacAdeba23100,https://x.com/IsaacAdeba23100,17,226,13,83
gff45ffhja78,https://x.com/gff45ffhja78,24,301,680,89
TerriLl71605067,https://x.com/TerriLl71605067,215,1032,2177,94
UgooAgbams,https://x.com/UgooAgbams,492,824,22224,94
Puffmicky99,https://x.com/Puffmicky99,104,277,212,94
gabrieIxn,https://x.com/gabrieIxn,1692,2375,5385,100
Josh_wesley01,https://x.com/Josh_wesley01,969,1133,17434,100
Arowolo11704756,https://x.com/Arowolo11704756,97,801,36,89
tence_019,https://x.com/tence_019,131,278,211,100
layopops,https://x.com/layopops,98,481,1608,1781
,,98,481,1608,94
,,98,481,1608,94
False,,2019,481,1608,100
mariana_talent,https://x.com/mariana_talent,760,1607,2228,100
Kubwa,Abuja,760,1607,2228,100
False,"Abuja,760,1607,2228,100
Chijiokecj0922,https://x.com/Chijiokecj0922,4,9,1,83
GentleMagicSc,https://x.com/GentleMagicSc,451,1905,7512,94
PetetPheno73076,https://x.com/PetetPheno73076,12,85,184,94
only_Jessica_ca,https://x.com/only_Jessica_ca,173,586,999,94
MzRikey,https://x.com/MzRikey,171,343,528,100
GemsAffair,https://x.com/GemsAffair,2613,2588,3098,100
olayiwolaolaye6,https://x.com/olayiwolaolaye6,36,320,27,89
EdoDragonLord,https://x.com/EdoDragonLord,254,427,179,89
bryant_ailes,https://x.com/bryant_ailes,3666,3509,30662,100
ENnyeneima,https://x.com/ENnyeneima,25,66,1,89
False,,2023,66,1,89
olugife20,https://x.com/olugife20,28,89,1,83
AwopejuIyabode,https://x.com/AwopejuIyabode,41,219,74,94
USMANPETER32799,https://x.com/USMANPETER32799,34,302,81,94
feleskey,https://x.com/feleskey,39,123,282,94
o_sumisola,https://x.com/o_sumisola,84,39,0,89
CCallistus1077,https://x.com/CCallistus1077,22,75,5,83
OlowonisayeSeg1,https://x.com/OlowonisayeSeg1,27,243,518,94
jahluju,https://x.com/jahluju,121,120,6,89
ikentoxx,https://x.com/ikentoxx,190,1171,243,94
Joo_hann16,https://x.com/Joo_hann16,222,185,1675,100
JackieBake40610,https://x.com/JackieBake40610,799,1762,2,89
ifinen,https://x.com/ifinen,120,4684,388,89
CharityChinye10,https://x.com/CharityChinye10,51,378,50,94
iamOrb3rice,https://x.com/iamOrb3rice,1976,2586,4222,4691
,,1976,2586,4222,100
,,1976,2586,4222,100
,,1976,2586,4222,100
False,Khuvuki Land,2011,2586,4222,100
women_prezident,https://x.com/women_prezident,438,410,1233,100
Phil50789,https://x.com/Phil50789,424,330,19453,100
GodsElect15,https://x.com/GodsElect15,437,931,5822,100
Hustler23n,https://x.com/Hustler23n,54,145,39,94
joan_letaru,https://x.com/joan_letaru,837,1056,775,100
nano_raps,https://x.com/nano_raps,874,900,1039,100
MrPsticks,https://x.com/MrPsticks,113,334,473,100
im_brownish,https://x.com/im_brownish,3171,4162,1458,100
kurltod12,https://x.com/kurltod12,1632,1543,41089,89
oyedeke81030,https://x.com/oyedeke81030,61,183,0,83
IsabelF49334651,https://x.com/IsabelF49334651,476,1289,0,89
UkamakaJoh81651,https://x.com/UkamakaJoh81651,64,42,6,89
Dandy_Boy_1,https://x.com/Dandy_Boy_1,5057,4921,37245,41387
,,5057,4921,37245,100
True,Atimatim,2020,4921,37245,100
CampmbellBo,https://x.com/CampmbellBo,1198,1414,14,94
BINLADEN1960,https://x.com/BINLADEN1960,7975,4823,36932,89
Last_king005,https://x.com/Last_king005,22,157,1,83
princessdc38,https://x.com/princessdc38,1960,3836,892,94
ab_spekemihela,https://x.com/ab_spekemihela,2450,2431,723,100
Ade56910Kehinde,https://x.com/Ade56910Kehinde,51,247,168,94
esther4china,https://x.com/esther4china,84,988,45,83
marcelschmid353,https://x.com/marcelschmid353,66,90,438,100
PaulJoshua40301,https://x.com/PaulJoshua40301,13,170,88,89
royal_favour_,https://x.com/royal_favour_,2098,4681,1286,1429
,,2098,4681,1286,100
False,,2019,4681,1286,100
Sarah907576,https://x.com/Sarah907576,190,472,589,100
,,190,472,589,100
,,190,472,589,100
False,,2022,472,589,100
okpala_the74494,https://x.com/okpala_the74494,14,50,3,83
bethel_kezie,https://x.com/bethel_kezie,788,800,10836,100
DoublePrince001,https://x.com/DoublePrince001,4420,2708,65224,100
olubabadenzel,https://x.com/olubabadenzel,4,111,206,89
_battenuniverse,https://x.com/_battenuniverse,4932,2422,76621,89
mariahnikee,https://x.com/mariahnikee,496,501,51,100
Legend_Geng,https://x.com/Legend_Geng,500,1206,4588,94
Esther_OziomaB,https://x.com/Esther_OziomaB,60,334,171,94
Faheezah11,https://x.com/Faheezah11,322,1199,2778,94
Ebuka09309852,https://x.com/Ebuka09309852,88,224,85,100
ruqi_01,https://x.com/ruqi_01,3794,1486,9527,94
Charles808,https://x.com/Charles808,216,431,1368,100
Petelionel,https://x.com/Petelionel,153,886,4468,94
harkande7,https://x.com/harkande7,296,283,3975,100
Master_Jackie07,https://x.com/Master_Jackie07,919,1151,3022,100
ThintedIke,https://x.com/ThintedIke,56,372,431,94
diverlissyrc,https://x.com/diverlissyrc,102,119,259,288
,,102,119,259,100
False,"Lagos,102,119,259,100
SaviourEmm80236,https://x.com/SaviourEmm80236,56,200,0,83
ShaniceJos955,https://x.com/ShaniceJos955,3,39,0,78
richard88145094,https://x.com/richard88145094,0,130,4,89
Akugizibwe23332,https://x.com/Akugizibwe23332,30,61,18,94
Shizzylines01,https://x.com/Shizzylines01,39,514,616,89
f_mjulius,https://x.com/f_mjulius,1545,1846,15642,100
miriamoluchi_,https://x.com/miriamoluchi_,1923,1717,19109,89
macabelee,https://x.com/macabelee,1633,884,40937,100
numberman104,https://x.com/numberman104,61,170,973,100
OfficialAE10,https://x.com/OfficialAE10,2961,1727,49081,89
Jerey_leonidas,https://x.com/Jerey_leonidas,604,998,2871,100
China_blod,https://x.com/China_blod,539,418,1234,100
Lemontrillionz,https://x.com/Lemontrillionz,631,1703,739,100
MrJoeLLLL,https://x.com/MrJoeLLLL,1490,1367,7102,100
MSaleem__,https://x.com/MSaleem__,1358,1257,1340,100
PRINCELATSAL,https://x.com/PRINCELATSAL,1697,1794,2548,100
ukepius,https://x.com/ukepius,1292,4079,703,83
bharbzido,https://x.com/bharbzido,3227,4395,13226,100
FasaeOlawa3995,https://x.com/FasaeOlawa3995,97,144,18,94
kxhaferi,https://x.com/kxhaferi,140,1131,6,83
AnyanwuJudith8,https://x.com/AnyanwuJudith8,2147,2613,5058,100
OlabisiOluwafu2,https://x.com/OlabisiOluwafu2,13,210,22,83
VelaTheBull,https://x.com/VelaTheBull,39,409,422,89
Lookas46102532,https://x.com/Lookas46102532,1022,1316,6365,100
gilb8dete,https://x.com/gilb8dete,77,325,0,83
Atubalee,https://x.com/Atubalee,718,2077,2367,100
ButlerGene5434,https://x.com/ButlerGene5434,359,1531,2306,94
cozyla911,https://x.com/cozyla911,87,207,5,89
hope_sparklez,https://x.com/hope_sparklez,1021,1743,7199,100
ScarThink,https://x.com/ScarThink,877,1002,4863,100
,,877,1002,4863,100
True,Donate in $BTC or $ETH,2022,1002,4863,100
vicky_TRm,https://x.com/vicky_TRm,553,418,1409,100
motolazplace,https://x.com/motolazplace,877,853,487,100
thereisxmas,https://x.com/thereisxmas,1039,4262,3102,3441
,,1039,4262,3102,94
,,1039,4262,3102,94
True,,2021,4262,3102,100
station176,https://x.com/station176,41,354,65,94
LCFE_NG,https://x.com/LCFE_NG,1142,215,672,100
FlawlessDecor,https://x.com/FlawlessDecor,2385,2522,64128,100
BiAdewale,https://x.com/BiAdewale,964,768,4762,100
kapela_huncho,https://x.com/kapela_huncho,8,46,66,94
Oluwashike_me,https://x.com/Oluwashike_me,5489,3351,18364,100
Brownhonee,https://x.com/Brownhonee,2140,2106,3041,100
PumpAcction,https://x.com/PumpAcction,1670,2584,4794,100
TOMONEY9,https://x.com/TOMONEY9,11,394,1,78
Ismail___aaa,https://x.com/Ismail___aaa,243,4345,47,83
Ebiwonjumi21887,https://x.com/Ebiwonjumi21887,173,233,18,94
FRANKAOnye20419,https://x.com/FRANKAOnye20419,10,85,6,83
JagoSadick2006,https://x.com/JagoSadick2006,27,217,9,83
Obiajulu_emma,https://x.com/Obiajulu_emma,48,157,2370,94
abdullahkb__,https://x.com/abdullahkb__,45,31,2239,100
MoTriumph007,https://x.com/MoTriumph007,3922,3852,94117,100
KindoJames4,https://x.com/KindoJames4,1017,3238,836,94
Onyedik00828897,https://x.com/Onyedik00828897,84,797,6,-10
False,Imo state,2019,797,6,89
OnGodcolos,https://x.com/OnGodcolos,1205,2193,7231,8035
,,1205,2193,7231,100
,,1205,2193,7231,100
,,1205,2193,7231,100
,,1205,2193,7231,100
,,1205,2193,7231,100
,,1205,2193,7231,100
,,1205,2193,7231,100
,,1205,2193,7231,100
,,101,101,101,112
,,231,231,231,257
True,,2021,231,231,100
JerryCoded21095,https://x.com/JerryCoded21095,0,32,1,89
EKEJIKingsleyO,https://x.com/EKEJIKingsleyO,3867,3937,33461,37182
False,Earth,2021,3937,33461,100
michealirene222,https://x.com/michealirene222,530,341,2719,100
akachukwu_diya,https://x.com/akachukwu_diya,333,427,8706,100
False,Universe ,2022,427,8706,100
Iibironkelawal,https://x.com/Iibironkelawal,2017,3721,2501,100
Anowax,https://x.com/Anowax,1926,1910,8222,100
RBizenter,https://x.com/RBizenter,2379,2170,8529,100
Dolarpo01,https://x.com/Dolarpo01,1719,1951,1225,100
GodisGreat077,https://x.com/GodisGreat077,36,265,1043,94
NwaforNjc1,https://x.com/NwaforNjc1,21,64,37,89
SoniaIjeoma8,https://x.com/SoniaIjeoma8,167,862,1547,1713
,,167,862,1547,94
,,167,862,1547,94
,,167,862,1547,94
True,Portharcourt Nigeria.,2021,862,1547,100
qazi_rayyan355,https://x.com/qazi_rayyan355,205,263,919,100
Shevy_lee45,https://x.com/Shevy_lee45,511,1726,2153,94
EnkayDGunner,https://x.com/EnkayDGunner,1067,1410,14095,100
VeevienneG,https://x.com/VeevienneG,1096,1274,7277,8086
True,Global Citizen ,2018,1274,7277,100
AniefunaBl48744,https://x.com/AniefunaBl48744,54,244,9,83
Nikkymalora2443,https://x.com/Nikkymalora2443,24,135,68,94
JournalNg,https://x.com/JournalNg,1701,3201,4767,100
godwin64433,https://x.com/godwin64433,14,52,4,83
Tatilopenzo,https://x.com/Tatilopenzo,1656,2966,8612,100
Halimatt1332,https://x.com/Halimatt1332,12,61,6,83
DanielNwal12358,https://x.com/DanielNwal12358,13,41,0,83
UC_Cyprian,https://x.com/UC_Cyprian,583,1601,750,833
True,Lagos ,2014,1601,750,100
EAwurum,https://x.com/EAwurum,59,479,157,94
PhilConcepts,https://x.com/PhilConcepts,2,22,23,83
AmakaIg11999741,https://x.com/AmakaIg11999741,10,136,18,83
Nwanze_1900,https://x.com/Nwanze_1900,226,1606,2535,94
Girlnuts1,https://x.com/Girlnuts1,166,994,8225,94
abujadan,https://x.com/abujadan,776,2141,3932,94
OkohBartholomew,https://x.com/OkohBartholomew,340,1289,2853,3165
False,,2020,1289,2853,100
Billings_ego,https://x.com/Billings_ego,328,1118,85,89
,,328,1118,85,94
True,,2018,1118,85,100
Neni81597,https://x.com/Neni81597,63,460,7,83
ro_mah2,https://x.com/ro_mah2,950,636,2751,100
IzuchukwuObike,https://x.com/IzuchukwuObike,3042,3194,8140,100
iam_Fuja,https://x.com/iam_Fuja,604,2685,32001,94
,,604,2685,32001,94
True,Cosmos,2013,2685,32001,100
smile_offixial,https://x.com/smile_offixial,4,23,39,89
Sindy30th,https://x.com/Sindy30th,531,494,516,89
OpemipoOgunseye,https://x.com/OpemipoOgunseye,416,479,1359,100
tintedlinda21,https://x.com/tintedlinda21,9,136,35,83
Nachi_sam,https://x.com/Nachi_sam,1447,1655,5103,100
ShawlyJoxy,https://x.com/ShawlyJoxy,11,45,3,-13
,,11,45,3,83
,,11,45,3,83
,,11,45,3,83
False,Nigeria ,2023,45,3,89
HenryBabalola6,https://x.com/HenryBabalola6,146,838,231,94
AOnonikpo,https://x.com/AOnonikpo,83,411,160,94
OgunleyeQuadri4,https://x.com/OgunleyeQuadri4,3,68,5,78
FrederickOkeke1,https://x.com/FrederickOkeke1,375,1071,101,100
DdukeofAfrica,https://x.com/DdukeofAfrica,600,1432,34197,100
chi_daze,https://x.com/chi_daze,8397,3892,55867,100
FredieFredddie,https://x.com/FredieFredddie,1156,2509,819,100
JuniorAnyim,https://x.com/JuniorAnyim,33,226,2,83
Taboikip,https://x.com/Taboikip,805,4963,267,94
EzejiJason,https://x.com/EzejiJason,125,114,2,89
AnthoniaChijio1,https://x.com/AnthoniaChijio1,11,45,0,83
mathiang_ajiing,https://x.com/mathiang_ajiing,21,71,0,83
DanjumaBamaiyi8,https://x.com/DanjumaBamaiyi8,33,636,4,78
Temy40,https://x.com/Temy40,452,2779,2174,94
sammy68631307,https://x.com/sammy68631307,0,45,7,89
kelaexyz,https://x.com/kelaexyz,182,550,903,94
RaselaliRana,https://x.com/RaselaliRana,337,3449,12,83
JAHRhulz,https://x.com/JAHRhulz,2825,1,6925,89
queensarima,https://x.com/queensarima,41,390,61,94
AdeolaIkeoluwa1,https://x.com/AdeolaIkeoluwa1,71,307,20,89
GbabySep,https://x.com/GbabySep,23,119,231,94
Sakil71195284,https://x.com/Sakil71195284,276,396,176,100
f_akinwnde,https://x.com/f_akinwnde,23,84,3,83
Andirex1,https://x.com/Andirex1,257,443,3723,100
ArapRotukChumba,https://x.com/ArapRotukChumba,1703,2753,1682,100
SlimzyG77,https://x.com/SlimzyG77,19,57,23,89
EtukudohSylvia,https://x.com/EtukudohSylvia,59,598,510,556
,,59,598,510,89
True,"Nsugbe,59,598,510,89
Ebenezjabulani,https://x.com/Ebenezjabulani,508,2422,6296,94
True,,2022,2422,6296,100
29sevenstore_,https://x.com/29sevenstore_,3698,3265,28700,31880
True,"Ibadan,3698,3265,28700,100
3samanthasmith,https://x.com/3samanthasmith,193,976,4436,94
AwwalMore,https://x.com/AwwalMore,18,110,8,83
AkinpeluAdewole,https://x.com/AkinpeluAdewole,29,138,47,89
theyclonedbenny,https://x.com/theyclonedbenny,4087,3814,121496,100
boaz_koya,https://x.com/boaz_koya,36,144,5,83
AremuOluwagben1,https://x.com/AremuOluwagben1,240,1243,356,94
tellytubby_x,https://x.com/tellytubby_x,368,942,1691,100
TayoTOC,https://x.com/TayoTOC,57,723,19,78
VictorGwiyo1,https://x.com/VictorGwiyo1,665,3763,9219,94
Victor_vclox1,https://x.com/Victor_vclox1,158,759,1820,94
Usanga_Dia,https://x.com/Usanga_Dia,1655,2147,220,89
Prince_pcn,https://x.com/Prince_pcn,81,422,49,43
,,81,422,49,89
,,81,422,49,89
,,81,422,49,89
,,81,422,49,89
,,81,422,49,89
True,"Imo,81,422,49,89
Mrshark223,https://x.com/Mrshark223,17,208,95,89
True,"Asaba,17,208,95,89
JoshMat_,https://x.com/JoshMat_,752,2811,1623,94
MosesSnowWhite1,https://x.com/MosesSnowWhite1,13,88,9,-7
False,"Awka,13,88,9,83
WillieWinehouse,https://x.com/WillieWinehouse,2865,1727,196821,100
AdegokeKorebami,https://x.com/AdegokeKorebami,1,24,2,78
etiboi,https://x.com/etiboi,62,137,144,160
,,62,137,144,100
True,"Lagos,62,137,144,100
BAJBaj03,https://x.com/BAJBaj03,336,467,643,715
False,serenity,2023,467,643,100
SaintFrankieZW,https://x.com/SaintFrankieZW,245,1491,412,452
,,245,1491,412,94
False,"Johannesburg,245,1491,412,94
usmanozo13,https://x.com/usmanozo13,22,301,872,83
codythe4u,https://x.com/codythe4u,34,48,65,100
Christianjnr09,https://x.com/Christianjnr09,216,637,820,911
,,216,637,820,100
,,216,637,820,100
,,216,637,820,100
,,216,637,820,100
True,All roads leading to politics ,2022,637,820,100
femielijah77,https://x.com/femielijah77,1047,1034,6092,6769
,,1047,1034,6092,100
 I follow back.,,1047,1034,6092,100
,,1047,1034,6092,100
True,,2022,1034,6092,100
lanre_rugged,https://x.com/lanre_rugged,686,915,1378,100
iamjohnjonah,https://x.com/iamjohnjonah,152,1577,3332,89
JohnezeUchechu1,https://x.com/JohnezeUchechu1,529,3100,1438,94
AjadiYaya24,https://x.com/AjadiYaya24,258,357,46,94
Godsonpeepoo,https://x.com/Godsonpeepoo,216,1538,801,94
kadzy89,https://x.com/kadzy89,461,780,108,100
OChezie,https://x.com/OChezie,1469,2082,55311,100
Nichola70542650,https://x.com/Nichola70542650,15,49,7,83
MANIRAREBA8,https://x.com/MANIRAREBA8,764,2066,354,100
MandelaSmith15,https://x.com/MandelaSmith15,22,41,0,89
MahsinKabir3,https://x.com/MahsinKabir3,85,512,266,94
kruyology,https://x.com/kruyology,3275,2273,1344,100
Randysmoke01,https://x.com/Randysmoke01,102,322,161,94
amos_onwukwe,https://x.com/amos_onwukwe,1358,1549,4176,100
CyprianMutyaba,https://x.com/CyprianMutyaba,979,3552,589,94
Jenni_theodore,https://x.com/Jenni_theodore,7349,2784,80095,89
iamliladream,https://x.com/iamliladream,402,398,499,100
SusoBankz,https://x.com/SusoBankz,53,145,79,100
Gr_E_eN_lEaF,https://x.com/Gr_E_eN_lEaF,579,699,2152,2391
,,579,699,2152,100
True,,2018,699,2152,100
Mr_RichardAkpan,https://x.com/Mr_RichardAkpan,3516,4631,21970,24413
False,Positive side.,2022,4631,21970,100
amadeuscar,https://x.com/amadeuscar,71,876,278,83
nifemiAbdulGaf1,https://x.com/nifemiAbdulGaf1,894,831,749,100
D_eminence1,https://x.com/D_eminence1,1346,3186,45833,100
Ke7Lema,https://x.com/Ke7Lema,2018,2037,445,494
False,Kiambu Kenya,2022,2037,445,100
ObiakoJustin,https://x.com/ObiakoJustin,789,4984,10629,94
sergiopizzy,https://x.com/sergiopizzy,192,534,5698,100
mzstaciee,https://x.com/mzstaciee,725,628,263,100
Igiegbo_1,https://x.com/Igiegbo_1,3058,3313,4261,100
Foilage100,https://x.com/Foilage100,109,189,4811,100
afoeze,https://x.com/afoeze,215,1902,63,94
FeyiPeters1,https://x.com/FeyiPeters1,434,367,1846,100
Shadrac03559789,https://x.com/Shadrac03559789,693,700,1248,100
Herthynlor,https://x.com/Herthynlor,49,99,123,100
kejibolaji1,https://x.com/kejibolaji1,1837,2490,88473,100
liquiditee_fx,https://x.com/liquiditee_fx,349,763,2007,2230
False,Cloud  9,2017,763,2007,100
BenjaminChidoz7,https://x.com/BenjaminChidoz7,123,315,230,100
Ekititotheworld,https://x.com/Ekititotheworld,1769,1804,10838,100
OluwatomilolaB7,https://x.com/OluwatomilolaB7,29,140,5,83
UcheEloagu08,https://x.com/UcheEloagu08,6,96,16,83
ObitaDenis,https://x.com/ObitaDenis,3657,3116,10566,100
worldbrain1,https://x.com/worldbrain1,7998,4797,14661,100
mrBrefo999,https://x.com/mrBrefo999,711,2658,460,506
False,,2022,2658,460,100
Autojhey,https://x.com/Autojhey,303,763,1835,89
ZainabSalako4,https://x.com/ZainabSalako4,15,84,36,83
IdiEthan,https://x.com/IdiEthan,96,1277,822,902
False,"Gombe,96,1277,822,89
viraivan11,https://x.com/viraivan11,1005,1055,119,100
Aderopo_,https://x.com/Aderopo_,7263,493,56834,100
Soft95454051,https://x.com/Soft95454051,10,54,27,89
DbigLiving,https://x.com/DbigLiving,27,300,14,83
silvaouma,https://x.com/silvaouma,490,466,709,788
,,490,466,709,100
,,490,466,709,100
,,490,466,709,100
True,We uko?,2023,466,709,100
MiracleEruaga,https://x.com/MiracleEruaga,55,77,9,89
BadboyCarti45,https://x.com/BadboyCarti45,79,93,41,94
Kharty_Khartun,https://x.com/Kharty_Khartun,2687,1874,3545,100
MarveDkreator,https://x.com/MarveDkreator,556,660,728,100
meghanakalani03,https://x.com/meghanakalani03,887,1181,1635,1817
,,887,1181,1635,100
,,887,1181,1635,100
False,Maharastra ,2022,1181,1635,100
I_amk3nny,https://x.com/I_amk3nny,2073,1861,4673,100
KINGAWESOME_7,https://x.com/KINGAWESOME_7,1392,1779,10050,100
MohammedMistur3,https://x.com/MohammedMistur3,41,164,50,94
maverickhillz,https://x.com/maverickhillz,1035,1181,60701,67451
,,1035,1181,60701,100
,,1035,1181,60701,100
,,1035,1181,60701,100
,,1035,1181,60701,100
,,1035,1181,60701,100
